checkin_dt,checkin_mode,checkin_type,can_shop,contact_id,membership_type,membership_status,member_since,membership_start_date,hours_0,hours_1,hours_2
2020-07-14 18:34:54.745845,email,ghfc,True,484.0,Lettuce Plan,Current,2019-01-05,2019-04-15,0.0,0.0,0.0
2020-07-14 18:35:06.471065,barcode,ghfc,True,5687.0,Carrot Plan,Current,2020-03-15,2020-03-15,0.0,2.5,2.17
2020-07-14 18:36:52.769089,email,ghfc,True,5423.0,Lettuce Plan,Current,2019-12-29,2019-12-29,0.0,2.42,2.58
2020-07-14 18:44:35.446750,click,psfc,True,,,,,,,,
2020-07-14 18:56:37.033340,email,ghfc,True,3972.0,Lettuce Plan,Current,2017-04-20,2018-01-13,0.0,0.0,2.33
2020-07-14 19:17:02.504500,barcode,ghfc,True,5286.0,Apple Plan,Current,2019-11-17,2020-05-20,0.0,2.75,3.0
2020-07-14 19:28:21.849634,email,visitor,True,,,,,,,,
2020-07-14 19:32:21.897868,click,psfc,True,,,,,,,,
2020-07-14 19:50:00.415270,click,psfc,True,,,,,,,,
2020-07-14 19:50:02.539172,click,psfc,True,,,,,,,,
2020-07-14 19:50:02.757137,click,psfc,True,,,,,,,,
2020-07-14 19:50:02.925440,click,psfc,True,,,,,,,,
2020-07-14 19:50:03.097897,click,psfc,True,,,,,,,,
2020-07-14 19:50:03.270822,click,psfc,True,,,,,,,,
2020-07-14 19:50:03.455421,click,psfc,True,,,,,,,,
2020-07-14 20:17:10.398123,barcode,ghfc,True,3832.0,Lettuce Plan,Current,2018-04-24,2019-10-23,0.0,0.0,2.83
2020-07-15 14:33:45.761340,email,ghfc,True,2707.0,Lettuce Plan,Current,2014-09-27,2014-09-27,0.0,0.08,2.65
2020-07-15 14:38:15.106912,email,ghfc,True,5366.0,Carrot Plan,Current,2019-11-19,2019-11-19,0.0,2.5,2.33
2020-07-15 15:33:49.977284,email,visitor,True,,,,,,,,
2020-07-15 15:39:41.410361,email,ghfc,True,4551.0,Lettuce Plan,Current,2019-03-18,2019-04-15,0.0,2.42,2.42
2020-07-15 15:50:01.372042,click,psfc,True,,,,,,,,
2020-07-15 15:56:05.788330,email,psfc,True,4227.0,,,,,,,
2020-07-15 16:25:45.284670,email,ghfc,True,5229.0,Zucchini Plan,New,2020-06-17,2020-06-17,0.0,0.0,0.0
2020-07-15 16:28:06.289445,click,psfc,True,,,,,,,,
2020-07-15 16:31:23.476234,email,visitor,True,,,,,,,,
2020-07-15 16:36:03.657667,click,psfc,True,,,,,,,,
2020-07-15 16:43:56.788406,email,ghfc,True,1993.0,Lettuce Plan,Current,2012-09-15,2018-08-30,0.0,3.25,1.4100000000000001
2020-07-15 16:46:28.494490,email,ghfc,True,3970.0,Lettuce Plan,Current,2017-01-15,2018-08-30,0.0,5.07,3.17
2020-07-15 16:49:41.821915,email,ghfc,True,5508.0,Zucchini Plan,Current,2020-02-17,2020-02-17,0.0,0.0,0.0
2020-07-15 17:16:09.438447,email,trial,True,5931.0,,,,,,,
2020-07-15 17:16:29.786480,email,trial,True,5932.0,,,,,,,
2020-07-15 17:28:24.010692,click,psfc,True,,,,,,,,
2020-07-15 17:28:29.747102,click,psfc,True,,,,,,,,
2020-07-15 17:28:32.890538,click,psfc,True,,,,,,,,
2020-07-15 17:28:33.107453,click,psfc,True,,,,,,,,
2020-07-15 17:28:40.896063,click,psfc,True,,,,,,,,
2020-07-15 17:28:41.132221,click,psfc,True,,,,,,,,
2020-07-15 17:31:02.725742,click,psfc,True,,,,,,,,
2020-07-15 17:33:07.481553,barcode,ghfc,True,5852.0,Apple Plan,New,2020-07-03,2020-07-03,0.0,0.0,0.0
2020-07-15 17:43:47.568724,email,ghfc,False,315.0,Lettuce Plan,General Leave,2018-11-04,2020-05-12,,,
2020-07-15 17:48:27.715086,email,ghfc,True,5752.0,Zucchini Plan,New,2020-06-03,2020-06-03,0.0,0.0,0.0
2020-07-15 17:49:38.450882,email,ghfc,True,5772.0,Zucchini Plan,Current,2020-04-18,2020-04-18,0.0,2.17,2.5
2020-07-15 17:55:55.628918,email,ghfc,True,2665.0,Lettuce Plan,Current,2014-08-06,2014-08-06,0.0,0.0,1.17
2020-07-15 18:09:26.570318,email,visitor,True,,,,,,,,
2020-07-15 18:19:15.043694,email,ghfc,False,5546.0,Zucchini Plan,General Leave,2020-02-06,2020-03-29,,,
2020-07-15 18:53:30.557781,barcode,ghfc,True,5843.0,Zucchini Plan,New,2020-06-09,2020-06-09,0.0,5.5,0.0
2020-07-15 18:54:03.526794,click,psfc,True,,,,,,,,
2020-07-15 19:02:39.832610,email,visitor,True,,,,,,,,
2020-07-15 19:03:12.657120,email,visitor,True,,,,,,,,
2020-07-15 19:19:48.231395,email,visitor,True,,,,,,,,
2020-07-15 19:22:08.747638,click,psfc,True,,,,,,,,
2020-07-15 19:23:48.885647,barcode,ghfc,True,3898.0,Carrot Plan,Current,2019-02-03,2019-02-03,0.0,0.0,2.5
2020-07-15 19:29:54.288002,barcode,ghfc,True,13.0,Carrot Plan,Current,2014-08-18,2014-08-18,0.0,0.0,2.42
2020-07-15 19:39:06.482726,email,visitor,True,,,,,,,,
2020-07-15 19:43:22.291370,barcode,ghfc,True,3988.0,Carrot Plan,Current,2018-01-08,2018-01-08,0.0,2.0,6.75
2020-07-15 19:52:15.335121,email,visitor,True,,,,,,,,
2020-07-15 19:52:47.945417,email,ghfc,True,304.0,Lettuce Plan,Current,2018-10-17,2018-10-17,0.0,0.0,2.5
2020-07-15 19:55:09.615298,email,ghfc,True,3661.0,Lettuce Plan,Current,2017-08-19,2017-08-19,0.0,2.75,3.0
2020-07-15 20:09:08.888824,email,visitor,True,,,,,,,,
2020-07-15 20:22:59.545789,email,visitor,True,,,,,,,,
2020-07-15 20:23:39.076849,email,visitor,True,,,,,,,,
2020-07-15 21:44:23.098543,email,visitor,True,,,,,,,,
2020-07-16 12:15:50.927410,email,visitor,True,,,,,,,,
2020-07-16 12:15:55.473206,email,visitor,True,,,,,,,,
2020-07-16 12:15:55.670734,email,visitor,True,,,,,,,,
2020-07-16 12:17:01.001591,email,visitor,True,,,,,,,,
2020-07-16 15:42:56.050661,email,ghfc,True,5859.0,Lettuce Plan,New,2020-06-15,2020-06-15,0.0,2.42,0.0
2020-07-16 16:05:47.068170,email,ghfc,True,5864.0,Apple Plan,New,2020-06-17,2020-06-17,,,
2020-07-16 16:14:54.587304,email,trial,True,5901.0,,,,,,,
2020-07-16 16:15:23.534534,email,trial,True,5899.0,,,,,,,
2020-07-16 16:46:19.594330,click,psfc,True,,,,,,,,
2020-07-16 17:07:21.048685,click,psfc,True,,,,,,,,
2020-07-16 17:07:38.649246,click,psfc,True,,,,,,,,
2020-07-16 17:23:34.405796,email,ghfc,True,5822.0,Apple Plan,New,2020-05-27,2020-05-27,0.0,2.58,0.0
2020-07-16 17:30:56.417670,click,psfc,True,,,,,,,,
2020-07-16 17:39:18.822322,click,psfc,True,,,,,,,,
2020-07-16 17:44:56.110992,barcode,ghfc,True,723.0,Lettuce Plan,Current,2010-07-09,2010-07-09,0.0,2.42,0.0
2020-07-16 18:05:24.453923,email,ghfc,True,5838.0,Zucchini Plan,New,2020-07-09,2020-07-09,0.0,0.0,0.0
2020-07-16 18:12:24.895661,email,visitor,True,,,,,,,,
2020-07-16 18:16:58.644633,click,psfc,True,,,,,,,,
2020-07-16 18:18:50.214004,email,ghfc,True,5344.0,Carrot Plan,Current,2019-11-24,2019-11-24,0.0,0.0,2.16
2020-07-16 18:25:57.384881,email,trial,True,5934.0,,,,,,,
2020-07-16 18:28:34.564548,barcode,ghfc,True,553.0,Carrot Plan,Current,2018-12-18,2018-12-18,0.0,6.08,2.5
2020-07-16 19:00:27.909582,email,visitor,True,,,,,,,,
2020-07-16 20:11:48.392815,barcode,ghfc,True,3908.0,Carrot Plan,Current,2018-09-04,2018-09-04,0.0,2.58,0.0
2020-07-16 20:18:37.132584,email,ghfc,True,2964.0,Lettuce Plan,Current,2016-04-19,2019-06-01,0.0,2.33,2.42
2020-07-16 20:23:33.459418,barcode,ghfc,True,4912.0,Lettuce Plan,Current,2019-07-28,2020-02-07,0.0,2.5,2.58
2020-07-17 14:51:58.116269,email,ghfc,True,774.0,Lettuce Plan,Current,2010-09-10,2010-09-10,0.0,9.0,0.0
2020-07-17 14:52:28.529744,email,ghfc,True,2947.0,Lettuce Plan,Current,2016-06-11,2016-06-11,0.0,5.0,4.5
2020-07-17 15:05:33.348486,barcode,ghfc,True,5422.0,Lettuce Plan,Current,2020-01-08,2020-01-08,0.0,2.58,5.33
2020-07-17 15:18:59.612015,click,psfc,True,,,,,,,,
2020-07-17 15:20:07.810942,barcode,ghfc,True,4673.0,Lettuce Plan,Current,2019-04-14,2019-05-29,0.0,2.5,2.5
2020-07-17 15:39:33.181963,barcode,ghfc,True,5623.0,Carrot Plan,Current,2020-03-05,2020-03-05,0.0,3.67,9.25
2020-07-17 15:59:18.125663,barcode,ghfc,True,25.0,Apple Plan,Current,2018-10-01,2018-10-01,0.0,3.0,0.0
2020-07-17 16:01:29.414902,email,ghfc,True,5864.0,Apple Plan,New,2020-06-17,2020-06-17,,,
2020-07-17 16:11:28.557092,click,psfc,True,,,,,,,,
2020-07-17 16:20:18.476724,barcode,ghfc,True,5209.0,Lettuce Plan,Current,2019-10-08,2019-10-08,0.0,2.67,2.5
2020-07-17 16:24:14.610899,email,ghfc,True,3309.0,Carrot Plan,Current,2017-01-20,2019-03-02,0.0,2.0,0.0
2020-07-17 16:26:35.649143,email,ghfc,True,4353.0,Lettuce Plan,Current,2019-02-16,2019-02-16,0.0,2.67,2.5
2020-07-17 16:32:21.414053,email,ghfc,True,5878.0,Zucchini Plan,New,2020-06-24,2020-06-24,0.0,0.0,0.0
2020-07-17 16:37:05.619464,email,ghfc,True,5042.0,Carrot Plan,Care Giving Leave,2019-07-23,2020-05-18,,,
2020-07-17 16:37:20.579760,email,ghfc,True,5042.0,Carrot Plan,Care Giving Leave,2019-07-23,2020-05-18,,,
2020-07-17 16:49:34.084208,click,psfc,True,,,,,,,,
2020-07-17 16:56:02.839389,email,trial,False,5007.0,,,,,,,
2020-07-17 16:57:12.724537,click,psfc,True,,,,,,,,
2020-07-17 17:04:11.364182,click,psfc,True,,,,,,,,
2020-07-17 17:07:39.176920,email,ghfc,True,2575.0,Carrot Plan,Current,2014-03-11,2014-03-11,0.0,2.58,2.67
2020-07-17 17:09:25.490189,click,psfc,True,,,,,,,,
2020-07-17 17:09:27.705337,click,psfc,True,,,,,,,,
2020-07-17 17:24:29.580991,email,visitor,True,,,,,,,,
2020-07-17 17:33:05.112131,email,ghfc,True,5688.0,Lettuce Plan,Current,2020-02-15,2020-02-15,0.0,1.67,2.83
2020-07-17 17:33:22.104244,email,ghfc,True,5688.0,Lettuce Plan,Current,2020-02-15,2020-02-15,0.0,1.67,2.83
2020-07-17 17:33:39.098070,email,ghfc,True,5688.0,Lettuce Plan,Current,2020-02-15,2020-02-15,0.0,1.67,2.83
2020-07-17 17:33:56.065247,email,ghfc,True,5688.0,Lettuce Plan,Current,2020-02-15,2020-02-15,0.0,1.67,2.83
2020-07-17 17:34:13.087406,email,ghfc,True,5688.0,Lettuce Plan,Current,2020-02-15,2020-02-15,0.0,1.67,2.83
2020-07-17 17:34:29.456890,email,ghfc,True,5688.0,Lettuce Plan,Current,2020-02-15,2020-02-15,0.0,1.67,2.83
2020-07-17 17:34:34.602544,email,ghfc,True,5688.0,Lettuce Plan,Current,2020-02-15,2020-02-15,0.0,1.67,2.83
2020-07-17 17:34:39.735932,email,ghfc,True,5688.0,Lettuce Plan,Current,2020-02-15,2020-02-15,0.0,1.67,2.83
2020-07-17 17:41:50.345154,barcode,ghfc,True,3909.0,Carrot Plan,Current,2019-02-27,2019-02-27,0.0,2.5,0.0
2020-07-17 17:45:19.423103,email,ghfc,True,2665.0,Lettuce Plan,Current,2014-08-06,2014-08-06,0.0,1.92,3.67
2020-07-17 18:08:23.512054,click,psfc,True,,,,,,,,
2020-07-17 18:24:18.499934,click,psfc,True,,,,,,,,
2020-07-17 18:24:59.871989,barcode,ghfc,True,5028.0,Lettuce Plan,Current,2019-08-26,2020-03-06,0.0,2.67,2.58
2020-07-17 18:27:20.339510,email,ghfc,True,3249.0,Lettuce Plan,Current,2017-01-14,2017-01-14,0.0,2.42,2.5
2020-07-17 18:28:29.212170,email,visitor,True,,,,,,,,
2020-07-17 18:53:22.932186,click,psfc,True,,,,,,,,
2020-07-17 18:58:13.522913,email,visitor,True,,,,,,,,
2020-07-17 18:59:57.409087,email,ghfc,True,5713.0,Zucchini Plan,New,2020-06-12,2020-06-12,0.0,0.0,0.0
2020-07-17 19:13:11.321516,barcode,ghfc,True,5848.0,Lettuce Plan,New,2020-07-13,2020-07-13,,,
2020-07-17 19:40:38.526499,barcode,ghfc,True,5812.0,Apple Plan,Current,2020-05-12,2020-05-12,0.0,2.5,0.0
2020-07-17 19:45:24.358023,email,visitor,True,,,,,,,,
2020-07-17 19:52:51.995386,email,ghfc,True,2964.0,Lettuce Plan,Current,2016-04-19,2019-06-01,0.0,2.33,2.42
2020-07-18 10:02:37.975489,barcode,ghfc,True,728.0,Lettuce Plan,Current,2010-04-22,2010-04-22,0.0,8.0,0.0
2020-07-18 10:14:40.429065,click,psfc,True,,,,,,,,
2020-07-18 10:14:58.325213,email,ghfc,True,1974.0,Lettuce Plan,Re-activated,2012-08-25,2020-06-24,0.0,0.0,0.0
2020-07-18 10:32:56.405552,click,psfc,True,,,,,,,,
2020-07-18 10:54:37.409670,email,ghfc,True,705.0,Carrot Plan,Current,2018-12-29,2019-10-14,0.0,2.83,5.5
2020-07-18 10:58:36.923799,click,psfc,True,,,,,,,,
2020-07-18 11:07:24.110218,barcode,ghfc,True,553.0,Carrot Plan,Current,2018-12-18,2018-12-18,0.0,6.08,2.5
2020-07-18 11:09:47.262573,barcode,ghfc,True,2050.0,Lettuce Plan,Current,2012-09-29,2012-09-29,0.0,2.5,2.5
2020-07-18 11:17:44.730910,email,ghfc,True,5423.0,Lettuce Plan,Current,2019-12-29,2019-12-29,0.0,2.42,2.58
2020-07-18 11:25:52.523348,email,trial,True,5835.0,,,,,,,
2020-07-18 11:38:53.330735,email,ghfc,True,3415.0,Carrot Plan,Current,2016-12-27,2016-12-27,0.0,2.42,0.0
2020-07-18 12:38:29.639287,email,ghfc,True,5229.0,Zucchini Plan,New,2020-06-17,2020-06-17,0.0,0.0,0.0
2020-07-18 12:42:46.708279,email,ghfc,True,1503.0,Lettuce Plan,Current,2012-02-08,2020-01-04,0.0,2.25,7.25
2020-07-18 12:46:42.579494,barcode,ghfc,True,4364.0,Lettuce Plan,Current,2019-02-25,2019-02-25,0.0,2.67,2.5
2020-07-18 12:47:33.202731,email,ghfc,True,2094.0,Carrot Plan,Current,2012-10-23,2020-02-26,0.0,2.5,0.0
2020-07-18 12:59:30.740818,email,ghfc,True,4273.0,Zucchini Plan,New,2020-06-03,2020-06-03,0.0,2.5,0.0
2020-07-18 13:09:11.232131,email,ghfc,True,3460.0,Lettuce Plan,Current,2017-01-14,2017-01-14,0.67,2.29,2.76
2020-07-18 13:15:28.197820,click,psfc,True,,,,,,,,
2020-07-18 13:15:30.055400,click,psfc,True,,,,,,,,
2020-07-18 13:16:04.592254,click,psfc,True,,,,,,,,
2020-07-18 13:32:03.266992,barcode,ghfc,True,210.0,Lettuce Plan,Current,2018-10-07,2019-04-14,0.0,1.98,7.9399999999999995
2020-07-18 13:37:59.934693,email,ghfc,True,5340.0,Carrot Plan,Current,2019-11-14,2019-11-14,0.0,0.0,2.08
2020-07-18 13:48:08.716053,email,ghfc,True,5279.0,Avocado Plan,Current,2019-10-26,2020-04-26,0.0,3.83,1.25
2020-07-18 13:50:41.595266,barcode,ghfc,True,1503.0,Lettuce Plan,Current,2012-02-08,2020-01-04,0.0,2.25,7.25
2020-07-18 13:56:42.885552,email,visitor,True,,,,,,,,
2020-07-18 14:07:42.260478,email,ghfc,True,2611.0,Lettuce Plan,Current,2014-05-02,2014-05-02,0.0,0.0,0.0
2020-07-18 14:08:28.405351,email,ghfc,True,4544.0,Carrot Plan,Current,2019-03-17,2019-03-17,0.0,2.5,2.42
2020-07-18 14:08:54.983453,email,visitor,True,,,,,,,,
2020-07-18 14:13:32.697586,barcode,ghfc,True,5852.0,Apple Plan,New,2020-07-03,2020-07-03,0.0,0.0,0.0
2020-07-18 14:36:23.858583,barcode,ghfc,True,3963.0,Lettuce Plan,Current,2018-09-04,2020-01-17,0.0,8.5,3.5
2020-07-18 14:37:43.256439,email,ghfc,True,283.0,Carrot Plan,Current,2018-10-23,2018-10-23,0.0,2.5,2.58
2020-07-18 14:43:39.534078,email,ghfc,True,4291.0,Lettuce Plan,Current,2019-02-04,2019-02-04,0.0,5.08,2.67
2020-07-18 14:46:50.721961,email,ghfc,True,4621.0,Lettuce Plan,Current,2019-04-05,2019-05-22,2.58,0.0,0.0
2020-07-18 14:47:19.648496,barcode,ghfc,True,4621.0,Lettuce Plan,Current,2019-04-05,2019-05-22,2.58,0.0,0.0
2020-07-18 14:54:32.353071,email,ghfc,True,4394.0,Lettuce Plan,Current,2019-02-03,2020-04-25,0.0,2.25,3.0
2020-07-18 14:58:25.078526,email,visitor,True,,,,,,,,
2020-07-18 15:26:20.319253,email,ghfc,True,444.0,Lettuce Plan,Current,2019-02-03,2020-01-09,2.5,2.5,2.58
2020-07-18 15:37:47.871749,email,ghfc,True,3902.0,Carrot Plan,Current,2018-10-11,2019-04-15,0.0,2.58,2.58
2020-07-18 15:44:05.006125,click,psfc,True,,,,,,,,
2020-07-18 15:48:09.448982,barcode,ghfc,True,4823.0,Carrot Plan,Current,2019-05-21,2019-07-03,0.0,0.0,4.92
2020-07-18 15:56:27.046393,email,ghfc,True,1045.0,Lettuce Plan,Current,2011-04-20,2011-04-20,0.0,2.58,2.42
2020-07-18 15:58:57.356040,email,ghfc,True,5412.0,Carrot Plan,Current,2019-11-12,2019-11-12,0.0,2.5,7.83
2020-07-18 16:00:19.684110,barcode,ghfc,True,4736.0,Lettuce Plan,Current,2019-04-28,2019-04-28,0.0,5.59,2.42
2020-07-18 16:06:54.897984,email,ghfc,True,3886.0,Lettuce Plan,Current,2019-03-10,2019-03-30,0.0,2.5,10.25
2020-07-18 16:07:53.707041,email,ghfc,True,484.0,Lettuce Plan,Current,2019-01-05,2019-04-15,0.0,0.0,0.0
2020-07-18 16:47:49.044850,barcode,ghfc,True,5688.0,Lettuce Plan,Current,2020-02-15,2020-02-15,0.0,1.67,2.83
2020-07-18 16:48:04.964272,barcode,ghfc,True,5649.0,Zucchini Plan,Current,2020-02-04,2020-02-04,0.0,2.58,2.5
2020-07-18 16:50:51.006212,email,ghfc,True,3456.0,Lettuce Plan,Current,2017-01-14,2017-01-14,0.0,2.5,2.83
2020-07-18 16:58:08.247911,email,ghfc,True,5761.0,Lettuce Plan,Current,2020-03-20,2020-03-20,0.0,5.25,2.5
2020-07-18 16:58:57.978281,email,ghfc,False,4820.0,Carrot Plan,General Leave,2019-07-13,2020-04-23,,,
2020-07-18 16:59:52.420225,barcode,ghfc,True,2648.0,Lettuce Plan,Current,2014-07-09,2019-06-08,0.0,2.5,2.5
2020-07-18 17:16:34.165410,email,ghfc,True,3899.0,Carrot Plan,Re-activated,2018-09-07,2020-06-29,0.0,1.75,0.0
2020-07-18 17:22:17.701923,click,psfc,True,,,,,,,,
2020-07-19 07:59:51.221249,barcode,ghfc,True,2802.0,Carrot Plan,Current,2015-09-09,2015-09-09,0.0,3.0,3.25
2020-07-19 10:04:17.780585,email,ghfc,True,65.0,Carrot Plan,Current,2018-09-17,2018-09-17,0.0,1.6600000000000001,1.75
2020-07-19 10:05:22.472276,barcode,ghfc,True,4635.0,Carrot Plan,Current,2019-04-07,2019-12-13,0.0,0.0,0.0
2020-07-19 10:24:45.956198,email,visitor,True,,,,,,,,
2020-07-19 10:42:17.087319,email,ghfc,True,5699.0,Zucchini Plan,New,2020-06-11,2020-06-11,2.75,0.75,0.0
2020-07-19 10:45:10.920241,email,visitor,True,,,,,,,,
2020-07-19 10:45:31.302898,barcode,ghfc,True,321.0,Carrot Plan,Current,2019-09-21,2019-09-21,0.0,5.08,0.0
2020-07-19 10:48:51.072900,email,ghfc,True,3902.0,Carrot Plan,Current,2018-10-11,2019-04-15,0.0,2.58,2.58
2020-07-19 10:50:59.736001,email,ghfc,True,5263.0,Lettuce Plan,Current,2019-10-21,2019-10-21,0.0,2.67,8.17
2020-07-19 10:54:51.793415,email,visitor,True,,,,,,,,
2020-07-19 11:00:19.112579,click,psfc,True,,,,,,,,
2020-07-19 11:04:49.109776,click,psfc,True,,,,,,,,
2020-07-19 11:08:49.598234,click,psfc,True,,,,,,,,
2020-07-19 11:16:37.926939,email,visitor,True,,,,,,,,
2020-07-19 11:41:12.572565,barcode,ghfc,True,4912.0,Lettuce Plan,Current,2019-07-28,2020-02-07,0.0,2.5,2.58
2020-07-19 11:41:26.237772,email,ghfc,True,4913.0,Lettuce Plan,Current,2019-07-28,2020-02-07,0.0,2.75,3.0
2020-07-19 12:20:36.976934,barcode,ghfc,True,5012.0,Carrot Plan,Current,2020-05-01,2020-05-01,0.0,2.58,2.58
2020-07-19 12:24:00.897889,click,psfc,True,,,,,,,,
2020-07-19 12:50:39.926299,email,ghfc,True,159.0,Carrot Plan,Current,2018-09-16,2018-12-16,0.0,0.0,0.0
2020-07-19 13:00:03.699486,click,psfc,True,,,,,,,,
2020-07-19 13:08:19.062134,email,ghfc,True,4286.0,Lettuce Plan,Current,2019-02-10,2019-09-10,0.0,2.58,0.0
2020-07-19 13:21:01.653350,email,ghfc,True,4766.0,Lettuce Plan,New,2020-06-10,2020-06-10,8.0,3.5,0.0
2020-07-19 13:21:11.160621,email,ghfc,True,4766.0,Lettuce Plan,New,2020-06-10,2020-06-10,8.0,3.5,0.0
2020-07-19 13:24:58.453123,email,trial,True,5937.0,,,,,,,
2020-07-19 13:33:07.163301,click,psfc,True,,,,,,,,
2020-07-19 13:42:22.664170,email,ghfc,True,5711.0,Zucchini Plan,New,2020-06-03,2020-06-03,0.0,0.0,5.0
2020-07-19 14:02:52.317500,email,ghfc,True,2577.0,Carrot Plan,Current,2014-03-17,2014-03-17,0.0,2.08,2.67
2020-07-19 14:08:01.110761,click,psfc,True,,,,,,,,
2020-07-19 14:22:47.650795,email,ghfc,True,5187.0,Lettuce Plan,Current,2019-11-04,2019-11-04,0.0,2.33,0.0
2020-07-19 14:33:34.642125,click,psfc,True,,,,,,,,
2020-07-19 14:42:56.488822,email,ghfc,True,1304.0,Lettuce Plan,Current,2011-12-13,2011-12-13,0.0,5.17,4.59
2020-07-19 15:11:42.013151,barcode,ghfc,True,3143.0,Carrot Plan,Current,2017-01-29,2019-11-16,0.0,2.75,2.67
2020-07-19 15:20:11.279682,email,ghfc,True,738.0,Avocado Plan,Current,2010-05-10,2010-05-10,,,
2020-07-19 15:30:06.146135,click,psfc,True,,,,,,,,
2020-07-19 15:31:52.364104,email,visitor,True,,,,,,,,
2020-07-19 15:39:57.040821,email,ghfc,True,705.0,Carrot Plan,Current,2018-12-29,2019-10-14,0.0,2.83,5.5
2020-07-19 15:42:18.807609,barcode,ghfc,True,642.0,Lettuce Plan,Current,2018-12-01,2019-05-18,0.0,0.5,0.5
2020-07-19 15:57:40.642557,barcode,ghfc,True,5328.0,Lettuce Plan,Current,2019-11-11,2019-11-11,0.0,2.75,2.5
2020-07-19 16:02:44.240336,click,psfc,True,,,,,,,,
2020-07-19 16:19:07.416566,barcode,ghfc,True,5204.0,Lettuce Plan,Current,2019-11-02,2019-11-02,0.0,2.75,1.08
2020-07-19 16:25:04.789956,click,psfc,True,,,,,,,,
2020-07-19 16:25:07.019235,click,psfc,True,,,,,,,,
2020-07-19 16:25:11.946170,click,psfc,True,,,,,,,,
2020-07-19 16:25:12.389748,click,psfc,True,,,,,,,,
2020-07-19 16:30:44.229993,barcode,ghfc,True,3668.0,Carrot Plan,Current,2017-09-21,2018-09-22,0.0,3.0,2.75
2020-07-19 16:31:50.936878,email,visitor,True,,,,,,,,
2020-07-19 17:09:45.212012,email,ghfc,True,5939.0,Zucchini Plan,New,2020-07-19,2020-07-19,,,
2020-07-19 17:13:33.496261,email,ghfc,True,2511.0,Carrot Plan,Current,2013-11-30,2013-11-30,2.0,2.0,4.58
2020-07-19 17:19:14.737852,email,ghfc,True,5897.0,Zucchini Plan,New,2020-07-01,2020-07-01,0.0,0.0,0.0
2020-07-19 17:25:31.800039,click,psfc,True,,,,,,,,
2020-07-19 18:40:53.858231,click,psfc,True,,,,,,,,
2020-07-20 15:12:39.541031,email,visitor,True,,,,,,,,
2020-07-20 15:38:08.585779,email,ghfc,True,5833.0,Zucchini Plan,New,2020-06-03,2020-06-03,0.0,0.0,0.0
2020-07-20 15:41:50.652838,click,psfc,True,,,,,,,,
2020-07-20 15:58:35.688213,email,ghfc,True,2827.0,Carrot Plan,Current,2016-01-03,2016-01-03,0.0,2.42,4.0
2020-07-20 16:23:34.216723,click,psfc,True,,,,,,,,
2020-07-20 16:27:52.088800,email,ghfc,True,4466.0,Lettuce Plan,Current,2019-07-19,2019-07-19,0.0,0.0,2.5
2020-07-20 16:41:45.657013,email,ghfc,True,5823.0,Zucchini Plan,New,2020-06-26,2020-06-26,2.92,0.0,0.0
2020-07-20 17:03:24.988079,barcode,ghfc,True,127.0,Lettuce Plan,Current,2018-09-29,2019-03-29,0.0,8.0,3.0
2020-07-20 17:07:02.930463,barcode,ghfc,True,40.0,Lettuce Plan,Current,2018-08-31,2018-08-31,0.0,2.58,2.58
2020-07-20 17:31:41.239476,email,visitor,True,,,,,,,,
2020-07-20 17:39:30.805261,barcode,ghfc,True,3909.0,Carrot Plan,Current,2019-02-27,2019-02-27,0.0,2.5,0.0
2020-07-20 17:43:29.875750,click,psfc,True,,,,,,,,
2020-07-20 17:52:33.250033,click,psfc,True,,,,,,,,
2020-07-20 18:05:37.776001,email,ghfc,True,5752.0,Zucchini Plan,New,2020-06-03,2020-06-03,0.0,0.0,0.0
2020-07-20 18:24:14.152938,click,psfc,True,,,,,,,,
2020-07-20 18:32:32.608645,email,trial,True,5922.0,,,,,,,
2020-07-20 18:34:52.232943,barcode,ghfc,False,4182.0,Zucchini Plan,Expired,2019-09-23,2020-01-21,0.0,2.5,4.75
2020-07-20 18:47:25.343735,click,psfc,True,,,,,,,,
2020-07-20 19:54:49.653569,email,ghfc,True,5525.0,Lettuce Plan,Current,2020-01-31,2020-01-31,0.0,2.75,2.58
2020-07-20 19:57:11.639559,email,ghfc,True,4569.0,Lettuce Plan,Current,2019-03-24,2019-04-29,0.0,2.5,2.5
2020-07-20 20:01:09.786058,email,trial,True,5844.0,,,,,,,
2020-07-20 20:01:37.868655,email,ghfc,True,613.0,Carrot Plan,Current,2019-01-04,2019-01-04,0.0,4.17,2.5
2020-07-20 20:12:52.197345,email,ghfc,True,2964.0,Lettuce Plan,Current,2016-04-19,2019-06-01,0.0,2.33,2.42
2020-07-20 20:13:00.849162,email,ghfc,True,2964.0,Lettuce Plan,Current,2016-04-19,2019-06-01,0.0,2.33,2.42
2020-07-20 20:21:51.426096,barcode,ghfc,True,4912.0,Lettuce Plan,Current,2019-07-28,2020-02-07,0.0,2.5,2.58
2020-07-21 15:31:40.480774,barcode,ghfc,True,4673.0,Lettuce Plan,Current,2019-04-14,2019-05-29,0.0,2.5,2.5
2020-07-21 15:36:27.723221,barcode,ghfc,True,102.0,Lettuce Plan,Current,2018-10-09,2018-10-10,0.0,2.5,2.75
2020-07-21 15:41:02.154638,email,ghfc,True,4353.0,Lettuce Plan,Current,2019-02-16,2019-02-16,0.0,2.67,2.5
